batter_id,bowler_id,total_runs_scored,total_balls_faced,total_encounters,dot_balls,boundary_count,total_dismissals,strike_rate,batting_average,bowling_strike_rate
277237,232364,3,3,1,1,0,0,100.0,3.0,0.0
277662,47492,0,4,1,4,0,1,0.0,0.0,4.0
277662,49758,4,5,1,4,1,1,80.0,4.0,5.0
277662,51439,0,5,1,5,0,0,0.0,0.0,0.0
277662,56143,23,9,1,1,3,0,255.56,23.0,0.0
277662,471342,0,1,1,1,0,1,0.0,0.0,1.0
277662,423838,5,6,1,1,0,0,83.33,5.0,0.0
277662,390484,1,3,1,2,0,1,33.33,1.0,3.0
277662,379504,3,4,1,2,0,0,75.0,3.0,0.0
277662,376116,3,2,1,0,0,0,150.0,3.0,0.0
277662,371814,24,13,1,4,3,0,184.62,24.0,0.0
277662,326017,12,6,1,0,1,0,200.0,12.0,0.0
277662,319439,0,3,1,3,0,1,0.0,0.0,3.0
277662,311592,1,2,1,1,0,1,50.0,1.0,2.0
277662,311158,1,3,1,2,0,0,33.33,1.0,0.0
277662,290727,8,9,1,6,1,1,88.89,8.0,9.0
277662,279545,1,4,1,3,0,0,25.0,1.0,0.0
277662,277912,7,4,1,2,1,1,175.0,7.0,4.0
277662,276298,10,10,1,5,1,0,100.0,10.0,0.0
277662,261354,0,1,1,1,0,0,0.0,0.0,0.0
277662,232364,11,4,1,1,2,0,275.0,11.0,0.0
277662,227712,2,2,1,0,0,0,100.0,2.0,0.0
277906,643433,9,3,1,0,2,0,300.0,9.0,0.0
277906,670013,7,6,1,1,0,0,116.67,7.0,0.0
277906,714451,5,3,1,1,1,0,166.67,5.0,0.0
277916,8166,1,2,1,1,0,1,50.0,1.0,2.0
277916,32084,5,6,1,4,1,0,83.33,5.0,0.0
277916,31732,3,6,1,3,0,1,50.0,3.0,6.0
277916,30176,22,14,1,3,3,0,157.14,22.0,0.0
277916,27225,0,3,1,3,0,1,0.0,0.0,3.0
277916,26797,13,9,1,2,2,0,144.44,13.0,0.0
277916,25913,5,5,1,3,1,0,100.0,5.0,0.0
277916,10582,12,13,1,7,2,0,92.31,12.0,0.0
277916,8917,3,2,1,0,0,0,150.0,3.0,0.0
277916,7547,5,2,1,0,1,0,250.0,5.0,0.0
277912,942645,1,2,1,1,0,1,50.0,1.0,2.0
277916,5961,8,4,1,1,1,0,200.0,8.0,0.0
277916,4864,11,5,1,0,2,0,220.0,11.0,0.0
277912,1182529,13,7,1,2,2,0,185.71,13.0,0.0
277912,1175441,1,1,1,0,0,0,100.0,1.0,0.0
277912,1161489,1,1,1,0,0,0,100.0,1.0,0.0
277912,1132005,13,5,1,0,2,0,260.0,13.0,0.0
277912,1064812,1,1,1,0,0,0,100.0,1.0,0.0
277912,1048739,8,4,1,2,1,1,200.0,8.0,4.0
277916,32965,12,7,1,3,2,0,171.43,12.0,0.0
277916,34264,10,5,1,0,1,0,200.0,10.0,0.0
277916,34274,7,5,1,2,1,1,140.0,7.0,5.0
277916,35353,2,4,1,2,0,0,50.0,2.0,0.0
277916,277662,6,3,1,0,1,0,200.0,6.0,0.0
277916,273439,1,4,1,3,0,1,25.0,1.0,4.0
277916,272465,8,6,1,4,2,0,133.33,8.0,0.0
277916,272262,6,6,1,3,1,0,100.0,6.0,0.0
277916,253802,7,6,1,2,1,0,116.67,7.0,0.0
277916,233514,2,2,1,0,0,0,100.0,2.0,0.0
277916,230554,2,2,1,0,0,0,100.0,2.0,0.0
277916,53191,10,4,1,0,2,0,250.0,10.0,0.0
277916,51880,1,1,1,0,0,0,100.0,1.0,0.0
277916,49636,22,14,1,5,3,0,157.14,22.0,0.0
277916,49535,4,1,1,0,1,0,400.0,4.0,0.0
277916,47569,4,4,1,0,0,0,100.0,4.0,0.0
277916,44938,0,1,1,1,0,1,0.0,0.0,1.0
277916,38373,1,1,1,0,0,0,100.0,1.0,0.0
277916,37004,6,4,1,1,1,0,150.0,6.0,0.0
277916,35630,11,4,1,1,2,0,275.0,11.0,0.0
277916,35565,4,1,1,0,1,0,400.0,4.0,0.0
277912,961713,1,1,1,0,0,0,100.0,1.0,0.0
277912,940973,4,4,1,1,0,0,100.0,4.0,0.0
277906,777515,11,8,1,2,1,0,137.5,11.0,0.0
277906,1064812,1,1,1,0,0,0,100.0,1.0,0.0
277906,1159722,13,6,1,1,2,0,216.67,13.0,0.0
277906,1159720,1,2,1,1,0,0,50.0,1.0,0.0
277906,1159711,8,10,1,3,0,0,80.0,8.0,0.0
277906,1121579,5,3,1,1,0,0,166.67,5.0,0.0
277906,1111917,5,6,1,3,0,0,83.33,5.0,0.0
277906,1083033,17,9,1,2,2,0,188.89,17.0,0.0
277906,1081442,1,1,1,0,0,0,100.0,1.0,0.0
277906,1079470,1,2,1,1,0,0,50.0,1.0,0.0
277906,961713,2,2,1,0,0,0,100.0,2.0,0.0
277912,926851,1,2,1,1,0,0,50.0,1.0,0.0
277906,942645,0,3,1,3,0,0,0.0,0.0,0.0
277906,917159,0,1,1,1,0,1,0.0,0.0,1.0
277906,914567,5,3,1,1,1,0,166.67,5.0,0.0
277906,914541,9,5,1,1,1,0,180.0,9.0,0.0
277906,822553,1,1,1,0,0,0,100.0,1.0,0.0
277906,793463,6,8,1,2,0,0,75.0,6.0,0.0
277906,784379,6,4,1,1,1,0,150.0,6.0,0.0
277906,777537,5,5,1,0,0,0,100.0,5.0,0.0
277906,1168641,8,7,1,4,1,1,114.29,8.0,7.0
277906,1209292,2,3,1,1,0,0,66.67,2.0,0.0
277912,51439,1,1,1,0,0,0,100.0,1.0,0.0
277912,232364,2,3,1,2,0,0,66.67,2.0,0.0
277912,826915,8,6,1,4,2,0,133.33,8.0,0.0
277912,802575,0,2,1,2,0,0,0.0,0.0,0.0
277912,793463,1,2,1,1,0,0,50.0,1.0,0.0
277912,784379,1,2,1,1,0,0,50.0,1.0,0.0
277912,662973,0,1,1,1,0,0,0.0,0.0,0.0
277912,625371,3,5,1,3,0,0,60.0,3.0,0.0
277912,559235,0,1,1,1,0,1,0.0,0.0,1.0
277912,493773,3,3,1,0,0,0,100.0,3.0,0.0
277912,489889,0,1,1,1,0,0,0.0,0.0,0.0
277912,481979,2,2,1,0,0,0,100.0,2.0,0.0
277912,475281,1,1,1,0,0,0,100.0,1.0,0.0
277912,471342,1,2,1,1,0,0,50.0,1.0,0.0
277912,459257,1,1,1,0,0,0,100.0,1.0,0.0
277912,447261,0,1,1,1,0,1,0.0,0.0,1.0
277912,430246,0,3,1,3,0,0,0.0,0.0,0.0
277912,391485,2,1,1,0,0,0,200.0,2.0,0.0
277912,234675,6,3,1,2,1,1,200.0,6.0,3.0
277237,53118,3,3,1,1,0,0,100.0,3.0,0.0
277237,49638,1,2,1,1,0,0,50.0,1.0,0.0
277237,49636,1,2,1,1,0,0,50.0,1.0,0.0
274785,6903,1,3,1,2,0,1,33.33,1.0,3.0
274785,44149,1,2,1,1,0,0,50.0,1.0,0.0
274785,38710,17,10,1,0,1,0,170.0,17.0,0.0
274785,34139,2,3,1,1,0,0,66.67,2.0,0.0
274785,32130,8,6,1,2,1,1,133.33,8.0,6.0
274785,28235,1,1,1,0,0,0,100.0,1.0,0.0
274785,26421,1,1,1,0,0,0,100.0,1.0,0.0
274785,8180,0,4,1,4,0,0,0.0,0.0,0.0
274785,8076,1,2,1,1,0,1,50.0,1.0,2.0
274785,6553,14,11,1,4,2,1,127.27,14.0,11.0
272994,290727,2,3,1,1,0,0,66.67,2.0,0.0
274785,4864,0,2,1,2,0,1,0.0,0.0,2.0
273439,439952,1,3,1,2,0,0,33.33,1.0,0.0
273439,391128,0,1,1,1,0,0,0.0,0.0,0.0
273439,234675,2,5,1,3,0,0,40.0,2.0,0.0
273439,49764,2,1,1,0,0,0,200.0,2.0,0.0
273439,46248,2,2,1,0,0,0,100.0,2.0,0.0
273439,30732,1,2,1,1,0,0,50.0,1.0,0.0
273439,26421,2,3,1,1,0,0,66.67,2.0,0.0
274785,46248,0,1,1,1,0,0,0.0,0.0,0.0
274785,46750,2,4,1,2,0,0,50.0,2.0,0.0
274785,47492,1,4,1,3,0,0,25.0,1.0,0.0
274785,49535,2,2,1,1,0,1,100.0,2.0,2.0
274926,46393,3,7,1,4,0,0,42.86,3.0,0.0
274926,44932,0,1,1,1,0,1,0.0,0.0,1.0
274926,38710,1,4,1,3,0,0,25.0,1.0,0.0
274926,34102,5,4,1,2,1,0,125.0,5.0,0.0
274926,33870,9,7,1,2,1,0,128.57,9.0,0.0
274926,32130,1,5,1,4,0,1,20.0,1.0,5.0
274926,30102,4,2,1,1,1,0,200.0,4.0,0.0
274926,29264,13,7,1,2,2,0,185.71,13.0,0.0
274926,10772,1,1,1,0,0,0,100.0,1.0,0.0
274926,7702,1,1,1,0,0,0,100.0,1.0,0.0
274785,530773,6,5,1,2,1,0,120.0,6.0,0.0
274785,430401,1,2,1,1,0,0,50.0,1.0,0.0
274785,389605,1,3,1,2,0,1,33.33,1.0,3.0
274785,376116,0,2,1,2,0,1,0.0,0.0,2.0
274785,360911,9,8,1,4,1,0,112.5,9.0,0.0
274785,269170,12,9,1,2,1,0,133.33,12.0,0.0
274785,230559,5,5,1,3,1,0,100.0,5.0,0.0
272994,391128,2,3,1,2,0,0,66.67,2.0,0.0
272994,270484,0,2,1,2,0,0,0.0,0.0,0.0
276298,5961,0,1,1,1,0,0,0.0,0.0,0.0
272450,1132005,1,3,1,2,0,0,33.33,1.0,0.0
272465,391485,3,4,1,1,0,0,75.0,3.0,0.0
272450,1312645,6,3,1,1,1,1,200.0,6.0,3.0
272450,1209292,0,1,1,1,0,0,0.0,0.0,0.0
272450,1194795,4,3,1,2,1,1,133.33,4.0,3.0
272450,1175441,6,3,1,0,1,0,200.0,6.0,0.0
272450,1163695,22,11,1,3,3,0,200.0,22.0,0.0
272450,1159722,11,9,1,4,1,0,122.22,11.0,0.0
272450,1159711,2,4,1,2,0,0,50.0,2.0,0.0
272450,1125688,5,5,1,3,1,0,100.0,5.0,0.0
272994,234675,9,5,1,2,1,0,180.0,9.0,0.0
272450,1108375,1,1,1,0,0,0,100.0,1.0,0.0
272450,1081442,7,9,1,2,0,0,77.78,7.0,0.0
272450,1079839,1,6,1,5,0,0,16.67,1.0,0.0
272450,1070183,15,8,1,2,2,0,187.5,15.0,0.0
272450,971349,13,7,1,3,3,1,185.71,13.0,7.0
272450,940973,3,6,1,4,0,0,50.0,3.0,0.0
272450,917159,16,14,1,9,3,0,114.29,16.0,0.0
272450,853265,2,2,1,0,0,0,100.0,2.0,0.0
272465,542023,6,6,1,3,1,1,100.0,6.0,6.0
272465,662973,5,2,1,0,1,0,250.0,5.0,0.0
272465,802575,1,1,1,0,0,0,100.0,1.0,0.0
272949,31107,1,1,1,0,0,0,100.0,1.0,0.0
272994,51439,0,1,1,1,0,1,0.0,0.0,1.0
272994,47492,0,1,1,1,0,1,0.0,0.0,1.0
272994,46393,4,2,1,1,1,0,200.0,4.0,0.0
272994,46248,1,1,1,0,0,0,100.0,1.0,0.0
272994,45789,0,6,1,6,0,1,0.0,0.0,6.0
272994,39024,1,1,1,0,0,0,100.0,1.0,0.0
272994,37004,7,3,1,1,1,0,233.33,7.0,0.0
272994,35353,0,1,1,1,0,0,0.0,0.0,0.0
272994,32965,0,2,1,2,0,1,0.0,0.0,2.0
272994,32084,10,5,1,2,1,1,200.0,10.0,5.0
272994,31820,5,4,1,1,0,0,125.0,5.0,0.0
272994,31107,0,1,1,1,0,1,0.0,0.0,1.0
272994,29264,0,1,1,1,0,1,0.0,0.0,1.0
272994,26490,1,2,1,1,0,0,50.0,1.0,0.0
272994,16932,0,1,1,1,0,1,0.0,0.0,1.0
272994,8180,0,2,1,2,0,1,0.0,0.0,2.0
272994,6981,9,4,1,1,2,0,225.0,9.0,0.0
274926,49758,4,2,1,1,1,0,200.0,4.0,0.0
276298,6033,14,9,1,4,3,1,155.56,14.0,9.0
277237,47850,1,1,1,0,0,0,100.0,1.0,0.0
276298,914567,4,6,1,2,0,1,66.67,4.0,6.0
276298,1048739,2,5,1,3,0,0,40.0,2.0,0.0
276298,974109,4,1,1,0,1,0,400.0,4.0,0.0
276298,961713,10,7,1,3,2,0,142.86,10.0,0.0
276298,960361,13,5,1,2,2,0,260.0,13.0,0.0
276298,955235,7,3,1,1,1,0,233.33,7.0,0.0
276298,928067,4,4,1,1,0,0,100.0,4.0,0.0
276298,926851,20,11,1,6,3,0,181.82,20.0,0.0
276298,917159,5,4,1,2,1,0,125.0,5.0,0.0
276298,820691,23,6,1,1,4,0,383.33,23.0,0.0
276298,533042,6,2,1,1,1,1,300.0,6.0,2.0
276298,677081,5,2,1,0,1,0,250.0,5.0,0.0
276298,625960,8,4,1,1,1,0,200.0,8.0,0.0
276298,600498,7,4,1,2,1,0,175.0,7.0,0.0
276298,595954,11,4,1,1,2,0,275.0,11.0,0.0
276298,591650,6,2,1,1,1,1,300.0,6.0,2.0
276298,559066,1,5,1,4,0,0,20.0,1.0,0.0
276298,542023,14,4,1,1,3,0,350.0,14.0,0.0
276298,539548,27,15,1,6,5,0,180.0,27.0,0.0
276298,1070196,0,2,1,2,0,0,0.0,0.0,0.0
276298,1076713,5,2,1,0,1,0,250.0,5.0,0.0
276298,1079434,0,2,1,2,0,0,0.0,0.0,0.0
276298,1083030,9,6,1,3,1,1,150.0,9.0,6.0
277237,35731,5,4,1,1,0,0,125.0,5.0,0.0
277237,35280,6,3,1,0,1,0,200.0,6.0,0.0
277237,30732,2,1,1,0,0,0,200.0,2.0,0.0
277237,29655,10,6,1,1,1,0,166.67,10.0,0.0
277237,29264,2,3,1,1,0,0,66.67,2.0,0.0
277237,26797,2,3,1,1,0,0,66.67,2.0,0.0
276298,1449074,1,1,1,0,0,0,100.0,1.0,0.0
276298,1350792,4,3,1,2,1,1,133.33,4.0,3.0
276298,1216159,0,1,1,1,0,1,0.0,0.0,1.0
276298,1209126,4,6,1,5,1,1,66.67,4.0,6.0
276298,1206039,15,7,1,3,3,0,214.29,15.0,0.0
276298,1176959,7,3,1,1,1,0,233.33,7.0,0.0
276298,1163695,9,4,1,1,2,0,225.0,9.0,0.0
276298,1161489,11,3,1,0,2,0,366.67,11.0,0.0
276298,1159711,15,5,1,1,2,0,300.0,15.0,0.0
276298,1131754,3,3,1,0,0,0,100.0,3.0,0.0
276298,1122918,12,3,1,1,2,1,400.0,12.0,3.0
276298,537124,0,1,1,1,0,0,0.0,0.0,0.0
276298,530773,11,9,1,3,1,0,122.22,11.0,0.0
276298,6278,1,1,1,0,0,0,100.0,1.0,0.0
276298,221140,12,5,1,1,2,0,240.0,12.0,0.0
276298,288284,2,3,1,1,0,0,66.67,2.0,0.0
276298,279562,6,3,1,2,1,1,200.0,6.0,3.0
276298,277955,10,5,1,2,2,0,200.0,10.0,0.0
276298,272465,1,3,1,2,0,0,33.33,1.0,0.0
276298,270484,3,4,1,1,0,0,75.0,3.0,0.0
276298,247235,1,5,1,4,0,1,20.0,1.0,5.0
276298,230558,3,7,1,5,0,1,42.86,3.0,7.0
276298,228430,11,5,1,2,2,0,220.0,11.0,0.0
276298,47492,1,1,1,0,0,0,100.0,1.0,0.0
276298,527663,16,4,1,1,3,0,400.0,16.0,0.0
276298,32966,16,10,1,5,3,1,160.0,16.0,10.0
276298,30102,11,5,1,0,1,0,220.0,11.0,0.0
276298,29655,4,3,1,0,0,0,133.33,4.0,0.0
276298,27223,1,1,1,0,0,0,100.0,1.0,0.0
276298,26907,2,3,1,1,0,0,66.67,2.0,0.0
276298,19264,6,8,1,5,1,0,75.0,6.0,0.0
276298,10582,5,4,1,2,1,1,125.0,5.0,4.0
276298,8917,6,3,1,2,1,0,200.0,6.0,0.0
276298,290632,8,3,1,0,1,0,266.67,8.0,0.0
276298,311158,1,1,1,0,0,0,100.0,1.0,0.0
276298,311592,6,3,1,2,1,0,200.0,6.0,0.0
276298,315623,23,9,1,2,4,0,255.56,23.0,0.0
276298,502714,1,6,1,5,0,0,16.67,1.0,0.0
276298,489889,2,4,1,2,0,0,50.0,2.0,0.0
276298,477021,5,5,1,3,1,0,100.0,5.0,0.0
276298,459257,0,1,1,1,0,1,0.0,0.0,1.0
276298,424219,3,3,1,0,0,0,100.0,3.0,0.0
276298,422992,13,5,1,2,2,0,260.0,13.0,0.0
276298,403902,12,2,1,0,2,0,600.0,12.0,0.0
276298,391485,24,5,1,0,4,0,480.0,24.0,0.0
276298,390547,6,4,1,0,0,0,150.0,6.0,0.0
276298,389605,1,3,1,2,0,0,33.33,1.0,0.0
276298,379927,5,2,1,0,1,0,250.0,5.0,0.0
276298,379145,17,5,1,1,3,0,340.0,17.0,0.0
276298,376116,14,6,1,3,3,0,233.33,14.0,0.0
276298,375126,1,2,1,1,0,0,50.0,1.0,0.0
276298,371814,1,2,1,1,0,1,50.0,1.0,2.0
276298,328026,14,5,1,2,3,1,280.0,14.0,5.0
276298,325026,0,2,1,2,0,0,0.0,0.0,0.0
277916,288284,0,1,1,1,0,0,0.0,0.0,0.0
277916,288992,18,9,1,1,2,0,200.0,18.0,0.0
277916,308251,3,5,1,2,0,0,60.0,3.0,0.0
279810,1148776,3,6,1,5,0,1,50.0,3.0,6.0
288284,51439,5,4,1,0,0,0,125.0,5.0,0.0
279810,1312645,3,3,1,0,0,0,100.0,3.0,0.0
279810,1252337,9,12,1,3,0,0,75.0,9.0,0.0
279810,1246528,2,4,1,2,0,1,50.0,2.0,4.0
279810,1175429,5,5,1,3,1,1,100.0,5.0,5.0
279810,1161489,5,2,1,0,1,0,250.0,5.0,0.0
279810,1159843,7,4,1,0,1,0,175.0,7.0,0.0
279810,1159722,19,14,1,7,3,0,135.71,19.0,0.0
279810,1081442,1,2,1,1,0,1,50.0,1.0,2.0
279810,826901,2,7,1,5,0,0,28.57,2.0,0.0
279810,1076713,2,3,1,1,0,0,66.67,2.0,0.0
279810,1070196,8,4,1,1,1,0,200.0,8.0,0.0
279810,1070188,9,7,1,1,0,0,128.57,9.0,0.0
279810,1064812,9,9,1,3,1,0,100.0,9.0,0.0
279810,974109,7,3,1,0,1,0,233.33,7.0,0.0
279810,961713,12,9,1,3,2,0,133.33,12.0,0.0
279810,917213,1,1,1,0,0,0,100.0,1.0,0.0
279810,914567,3,3,1,1,0,1,100.0,3.0,3.0
288284,288992,2,3,1,1,0,0,66.67,2.0,0.0
288284,550215,1,1,1,0,0,0,100.0,1.0,0.0
288284,696401,1,1,1,0,0,0,100.0,1.0,0.0
288284,793447,1,2,1,1,0,0,50.0,1.0,0.0
288992,625383,1,2,1,1,0,0,50.0,1.0,0.0
288992,542023,1,1,1,0,0,0,100.0,1.0,0.0
288992,489889,11,4,1,1,2,0,275.0,11.0,0.0
288992,481979,1,1,1,0,0,0,100.0,1.0,0.0
288992,475281,3,3,1,1,0,0,100.0,3.0,0.0
288992,403902,2,1,1,0,0,0,200.0,2.0,0.0
288992,391485,2,2,1,1,0,1,100.0,2.0,2.0
288992,330902,2,2,1,1,0,0,100.0,2.0,0.0
288992,325012,0,1,1,1,0,1,0.0,0.0,1.0
288992,277912,6,3,1,0,1,0,200.0,6.0,0.0
288992,230558,2,3,1,1,0,0,66.67,2.0,0.0
288284,1246528,0,5,1,5,0,0,0.0,0.0,0.0
288284,1168641,0,1,1,1,0,0,0.0,0.0,0.0
288284,1125976,6,3,1,0,1,0,200.0,6.0,0.0
288284,917159,0,2,1,2,0,0,0.0,0.0,0.0
288284,906783,1,2,1,1,0,0,50.0,1.0,0.0
288284,802575,2,5,1,3,0,0,40.0,2.0,0.0
279810,826915,4,8,1,4,0,0,50.0,4.0,0.0
279810,802575,13,6,1,2,3,0,216.67,13.0,0.0
288992,793447,2,2,1,0,0,0,100.0,2.0,0.0
279810,253802,0,1,1,1,0,1,0.0,0.0,1.0
279810,279545,10,8,1,4,2,0,125.0,10.0,0.0
279810,277662,2,3,1,1,0,0,66.67,2.0,0.0
279810,277237,5,5,1,1,0,0,100.0,5.0,0.0
279810,272994,1,2,1,1,0,1,50.0,1.0,2.0
279810,272465,4,4,1,0,0,0,100.0,4.0,0.0
279810,272262,11,4,1,1,2,0,275.0,11.0,0.0
279810,269170,12,6,1,0,1,0,200.0,12.0,0.0
279810,265564,5,3,1,1,1,0,166.67,5.0,0.0
279810,247235,5,8,1,4,0,0,62.5,5.0,0.0
279810,793447,9,10,1,6,1,0,90.0,9.0,0.0
279810,233514,1,1,1,0,0,0,100.0,1.0,0.0
279810,230553,5,2,1,0,1,0,250.0,5.0,0.0
279810,227712,1,2,1,1,0,0,50.0,1.0,0.0
279810,221140,0,1,1,1,0,1,0.0,0.0,1.0
279810,53118,1,1,1,0,0,0,100.0,1.0,0.0
279810,51880,8,5,1,2,1,0,160.0,8.0,0.0
279810,51433,4,6,1,2,0,0,66.67,4.0,0.0
279810,50804,2,8,1,6,0,1,25.0,2.0,8.0
279810,290629,12,6,1,3,3,0,200.0,12.0,0.0
279810,310958,4,9,1,5,0,0,44.44,4.0,0.0
279810,328026,9,5,1,0,1,0,180.0,9.0,0.0
279810,344580,1,3,1,2,0,0,33.33,1.0,0.0
279810,732291,9,4,1,1,1,0,225.0,9.0,0.0
279810,696401,26,9,1,0,5,0,288.89,26.0,0.0
279810,669855,6,3,1,0,1,0,200.0,6.0,0.0
279810,625960,1,1,1,0,0,0,100.0,1.0,0.0
279810,573170,1,3,1,2,0,0,33.33,1.0,0.0
279810,552152,4,4,1,3,1,0,100.0,4.0,0.0
279810,528985,7,5,1,3,1,0,140.0,7.0,0.0
279810,527299,6,3,1,0,1,0,200.0,6.0,0.0
279810,502714,5,8,1,4,0,0,62.5,5.0,0.0
279810,493773,4,2,1,1,1,0,200.0,4.0,0.0
279810,489889,2,2,1,0,0,0,100.0,2.0,0.0
279810,447587,2,3,1,1,0,0,66.67,2.0,0.0
279810,447439,8,5,1,2,1,0,160.0,8.0,0.0
279810,423838,4,6,1,2,0,1,66.67,4.0,6.0
279810,376102,5,2,1,0,1,0,250.0,5.0,0.0
279810,371814,2,2,1,0,0,0,100.0,2.0,0.0
279810,348056,13,5,1,1,3,0,260.0,13.0,0.0
288992,694211,1,1,1,0,0,0,100.0,1.0,0.0
288992,802575,3,4,1,2,0,0,75.0,3.0,0.0
279810,49638,3,3,1,1,0,0,100.0,3.0,0.0
290630,389605,2,2,1,0,0,0,100.0,2.0,0.0
290630,459257,9,3,1,0,2,0,300.0,9.0,0.0
290630,433410,6,8,1,2,0,0,75.0,6.0,0.0
290630,424377,5,4,1,1,0,0,125.0,5.0,0.0
290630,424219,2,2,1,0,0,0,100.0,2.0,0.0
290630,398666,9,3,1,0,2,0,300.0,9.0,0.0
290630,393279,9,8,1,2,1,0,112.5,9.0,0.0
290630,391485,1,3,1,2,0,0,33.33,1.0,0.0
290630,391121,0,1,1,1,0,0,0.0,0.0,0.0
290630,379145,4,3,1,0,0,0,133.33,4.0,0.0
290630,272465,1,2,1,1,0,1,50.0,1.0,2.0
290630,376102,31,17,1,7,5,0,182.35,31.0,0.0
290630,371150,5,4,1,2,1,0,125.0,5.0,0.0
290630,327830,5,4,1,1,0,0,125.0,5.0,0.0
290630,317784,15,17,1,9,2,0,88.24,15.0,0.0
290630,310958,3,6,1,3,0,0,50.0,3.0,0.0
290630,288284,1,4,1,3,0,1,25.0,1.0,4.0
290630,279545,4,4,1,0,0,0,100.0,4.0,0.0
290630,273439,4,5,1,1,0,0,80.0,4.0,0.0
290630,497121,2,2,1,0,0,0,100.0,2.0,0.0
290630,502714,2,3,1,1,0,0,66.67,2.0,0.0
290630,506612,0,1,1,1,0,1,0.0,0.0,1.0
290630,527663,18,7,1,0,2,0,257.14,18.0,0.0
290630,826901,1,1,1,0,0,0,100.0,1.0,0.0
290630,802575,4,4,1,0,0,0,100.0,4.0,0.0
290630,784379,24,12,1,4,4,1,200.0,24.0,12.0
290630,777815,5,9,1,4,0,0,55.56,5.0,0.0
290630,732291,10,8,1,3,1,1,125.0,10.0,8.0
290630,677081,2,3,1,1,0,1,66.67,2.0,3.0
290630,677077,10,5,1,3,2,1,200.0,10.0,5.0
290630,670031,3,7,1,5,0,0,42.86,3.0,0.0
290630,670013,18,11,1,3,3,0,163.64,18.0,0.0
290630,625960,7,3,1,1,1,0,233.33,7.0,0.0
290630,604527,2,2,1,0,0,0,100.0,2.0,0.0
290630,600498,4,3,1,0,0,0,133.33,4.0,0.0
290630,596010,2,2,1,0,0,0,100.0,2.0,0.0
290630,587152,12,5,1,1,2,1,240.0,12.0,5.0
290630,559066,2,3,1,1,0,0,66.67,2.0,0.0
290630,537124,2,4,1,2,0,0,50.0,2.0,0.0
290630,528985,0,3,1,3,0,1,0.0,0.0,3.0
290630,272477,1,2,1,1,0,1,50.0,1.0,2.0
290630,232292,0,1,1,1,0,0,0.0,0.0,0.0
288992,917159,13,5,1,2,2,1,260.0,13.0,5.0
290630,19264,5,7,1,3,0,1,71.43,5.0,7.0
290630,34155,5,6,1,1,0,0,83.33,5.0,0.0
290630,34019,6,4,1,1,1,0,150.0,6.0,0.0
290630,32498,1,3,1,2,0,0,33.33,1.0,0.0
290630,32084,11,6,1,3,2,0,183.33,11.0,0.0
290630,29655,11,9,1,3,1,1,122.22,11.0,9.0
290630,27223,7,4,1,1,1,0,175.0,7.0,0.0
290630,26789,6,6,1,3,1,0,100.0,6.0,0.0
290630,26184,0,2,1,2,0,0,0.0,0.0,0.0
290630,10582,2,2,1,0,0,0,100.0,2.0,0.0
290630,230554,1,1,1,0,0,0,100.0,1.0,0.0
290630,8291,1,4,1,3,0,0,25.0,1.0,0.0
290630,6553,11,6,1,3,2,1,183.33,11.0,6.0
290630,5941,2,2,1,0,0,0,100.0,2.0,0.0
290630,4508,5,1,1,0,0,0,500.0,5.0,0.0
288992,1132005,2,4,1,3,0,1,50.0,2.0,4.0
288992,1108375,4,6,1,3,0,0,66.67,4.0,0.0
288992,1064812,3,4,1,2,0,1,75.0,3.0,4.0
288992,942645,2,2,1,0,0,0,100.0,2.0,0.0
290630,34281,18,6,1,1,2,0,300.0,18.0,0.0
290630,35261,5,4,1,2,1,0,125.0,5.0,0.0
290630,35565,2,2,1,0,0,0,100.0,2.0,0.0
290630,35630,4,4,1,1,0,0,100.0,4.0,0.0
290630,224367,1,2,1,1,0,0,50.0,1.0,0.0
290630,223642,4,2,1,1,1,1,200.0,4.0,2.0
290630,56143,22,11,1,2,3,0,200.0,22.0,0.0
290630,55395,17,6,1,0,3,0,283.33,17.0,0.0
290630,53118,0,2,1,2,0,1,0.0,0.0,2.0
290630,53116,4,3,1,0,0,0,133.33,4.0,0.0
290630,53115,5,3,1,1,1,0,166.67,5.0,0.0
290630,51433,10,10,1,4,1,0,100.0,10.0,0.0
290630,49677,1,4,1,3,0,1,25.0,1.0,4.0
290630,49209,7,4,1,0,1,0,175.0,7.0,0.0
290630,48835,8,8,1,6,2,1,100.0,8.0,8.0
290630,47660,5,4,1,0,0,0,125.0,5.0,0.0
290630,46393,3,3,1,1,0,0,100.0,3.0,0.0
290630,45789,25,16,1,6,5,0,156.25,25.0,0.0
290630,44149,7,8,1,4,1,0,87.5,7.0,0.0
290630,43265,1,4,1,3,0,1,25.0,1.0,4.0
290630,38710,8,10,1,5,1,1,80.0,8.0,10.0
279810,49764,9,6,1,2,1,0,150.0,9.0,0.0
279810,46774,1,1,1,0,0,0,100.0,1.0,0.0
277916,310958,16,9,1,2,2,0,177.78,16.0,0.0
277916,1175496,1,2,1,1,0,0,50.0,1.0,0.0
277916,1312645,10,3,1,1,2,0,333.33,10.0,0.0
277916,1246528,1,2,1,1,0,1,50.0,1.0,2.0
277916,1244751,25,8,1,0,5,0,312.5,25.0,0.0
277916,1209292,1,1,1,0,0,0,100.0,1.0,0.0
277916,1209126,0,1,1,1,0,1,0.0,0.0,1.0
